,Address,ProposedUseDescription,DecisionDate,Decision,CommunityName,Latitude,Longitude,Permit_category_new,CTrain,Year
11312,1563 WINDSOR ST NW,SINGLE DETACHED DWELLING,2013/11/15,Approval,ST. ANDREWS HEIGHTS,51.06545830297029,-114.12660868111472,House,False,2013
11314,28 PANTON WY NW,SINGLE DETACHED DWELLING,2013/08/09,Approval,PANORAMA HILLS,51.170857539503686,-114.08580941339608,House,False,2013
11315,7171 LAGUNA WY NE,SINGLE DETACHED DWELLING,2013/11/22,Refusal,MONTEREY PARK,51.0853687490802,-113.92701913054516,House,False,2013
11316,5424 SILVERDALE DR NW,SINGLE DETACHED DWELLING,2013/10/03,Approval,SILVER SPRINGS,51.099873981865294,-114.18677232742456,House,False,2013
11317,2886 CATALINA BV NE,SINGLE DETACHED DWELLING,2013/08/28,Approval,MONTEREY PARK,51.07956806473858,-113.93186529768991,House,False,2013
11318,241 PANATELLA BV NW,SINGLE DETACHED DWELLING,2013/08/27,Approval,PANORAMA HILLS,51.163074494517716,-114.0826686566202,House,False,2013
11319,12612 52 ST NE,MULTI-RESIDENTIAL DEVELOPMENT,2014/03/06,Approval,SKYVIEW RANCH,51.16526465585125,-113.9507104782908,Multi_unit,False,2014
11320,2520 16A ST SW,SECONDARY SUITE,2013/08/22,Approval,BANKVIEW,51.03172543800522,-114.0998100979987,Secondary_suite,False,2013
11321,6420 34 AV NW,SINGLE DETACHED DWELLING,2013/10/04,Approval,BOWNESS,51.08346169462465,-114.1819254409328,House,False,2013
11322,1607 42 ST SW,SECONDARY SUITE,2013/08/23,Approval,ROSSCARROCK,51.03915036897369,-114.14851045255772,Secondary_suite,True,2013
11323,1720 7 ST SW,SEMI-DETACHED DWELLING,2013/10/17,Refusal,MOUNT ROYAL LOWER,51.03703338452093,-114.07919484980332,House,False,2013
11324,104 SADDLELAKE DR NE,SECONDARY SUITE,2013/09/13,Approval,SADDLE RIDGE,51.12621441572014,-113.93352622016512,Secondary_suite,True,2013
11325,1631 48 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2013/10/25,Approval,ALTADORE,51.01050252835538,-114.100228767085,Multi_unit,False,2013
11326,349 BRIDLERIDGE VW SW,SECONDARY SUITE,2013/10/17,Approval,BRIDLEWOOD,50.90048894681407,-114.11489423552088,Secondary_suite,False,2013
11327,233 LOS ALAMOS PL NE,SINGLE DETACHED DWELLING,2013/08/21,Approval,MONTEREY PARK,51.091406784080355,-113.92556345800676,House,False,2013
11328,113 RANCH GLEN PL NW,SEMI-DETACHED DWELLING,2013/09/27,Refusal,RANCHLANDS,51.116735138799285,-114.19014202258059,House,False,2013
11329,426 2 AV NE,SINGLE DETACHED DWELLING,2013/08/22,Approval,CRESCENT HEIGHTS,51.0544901277377,-114.05284948024773,House,False,2013
11330,2831 GRANT CR SW,SINGLE DETACHED DWELLING,2013/10/04,Approval,GLENBROOK,51.02778500461035,-114.15112719641044,House,False,2013
11332,328 LAKE PLACID GR SE,SINGLE DETACHED DWELLING,2013/08/27,Approval,LAKE BONAVISTA,50.93211561393868,-114.0548096451186,House,True,2013
11333,6536 LAURENTIAN WY SW,SINGLE DETACHED DWELLING,2014/01/30,Approval,NORTH GLENMORE PARK,50.994762462014634,-114.10967015526964,House,False,2014
11334,16 PATTERSON ME SW,SINGLE DETACHED DWELLING,2013/09/19,Approval,PATTERSON,51.063549756219814,-114.17420022560965,House,False,2013
11335,201 6 ST NW,MULTI-RESIDENTIAL DEVELOPMENT,2014/03/14,Approval,SUNNYSIDE,51.05771733956476,-114.07741605441849,Multi_unit,True,2014
11336,122 21 AV NE,SINGLE DETACHED DWELLING,2013/08/14,Approval,TUXEDO PARK,51.07164368774654,-114.06111726525322,House,False,2013
11337,930 RIDEAU RD SW,SINGLE DETACHED DWELLING,2013/11/21,Approval,RIDEAU PARK,51.02389389345452,-114.07624733471079,House,False,2013
11338,45 SILVERADO DR SW,MULTI-RESIDENTIAL DEVELOPMENT,2013/09/03,Approval,SILVERADO,50.88721261717936,-114.07950600108144,Multi_unit,False,2013
11339,4215 BRITANNIA DR SW,SINGLE DETACHED DWELLING,2013/10/10,Approval,BRITANNIA,51.01536127356698,-114.08043588733636,House,False,2013
11340,116 WESTLAND CR SW,SINGLE DETACHED DWELLING,2013/12/05,Approval,WEST SPRINGS,51.05811663197014,-114.20483469476244,House,False,2013
11341,43 EVANSRIDGE CO NW,MULTI-RESIDENTIAL DEVELOPMENT,2014/03/14,Approval,EVANSTON,51.17269663817958,-114.12063425894264,Multi_unit,False,2014
11342,#101 1613 11 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2013/11/15,Approval,SUNALTA,51.04322916463309,-114.09769665967016,Multi_unit,True,2013
11343,3403 10 ST SW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/09/13,Approval,ELBOW PARK,51.02401348785797,-114.08834407703615,House,False,2013
11345,139 SUNMEADOWS CR SE,SINGLE DETACHED DWELLING,2013/08/22,Approval,SUNDANCE,50.89507037239432,-114.04112233246212,House,False,2013
11346,28 APPLEGROVE PL SE,SINGLE DETACHED DWELLING,2013/08/20,Approval,APPLEWOOD PARK,51.04915740409072,-113.9295266330311,House,False,2013
11347,1140 RIVERDALE AV SW,SINGLE DETACHED DWELLING,2013/11/01,Approval,ELBOW PARK,51.017325343420836,-114.08737082490093,House,False,2013
11348,78 COVINGTON CL NE,SINGLE DETACHED DWELLING,2013/10/31,Approval,COVENTRY HILLS,51.16039739076891,-114.0412986733983,House,False,2013
11349,55 TEMPLEGREEN PL NE,SINGLE DETACHED DWELLING,2013/08/20,Approval,TEMPLE,51.08741903849165,-113.94160724618376,House,False,2013
11350,242 VALLEY GLEN BA NW,SINGLE DETACHED DWELLING,2013/08/27,Approval,VALLEY RIDGE,51.09461362780893,-114.23799488274722,House,False,2013
11351,189 EVANSDALE LD NW,SECONDARY SUITE,2013/09/27,Approval,EVANSTON,51.175453817670956,-114.1009784760642,Secondary_suite,False,2013
11353,4006 15A ST SW,SINGLE DETACHED DWELLING,2013/10/04,Approval,ALTADORE,51.018902203768775,-114.09885640967433,House,False,2013
11354,1114 BELLEVUE AV SE,SINGLE DETACHED DWELLING,2013/11/01,Approval,RAMSAY,51.03956104097208,-114.0436464498628,House,False,2013
11355,57 MARTIN CROSSING GR NE,SINGLE DETACHED DWELLING,2013/11/28,Approval,MARTINDALE,51.116575970833175,-113.95893559147929,House,True,2013
11357,3401 10 ST SW,SINGLE DETACHED DWELLING,2013/10/17,Approval,ELBOW PARK,51.02420743058542,-114.08834739630186,House,False,2013
11358,4740 17 AV NW,MULTI-RESIDENTIAL DEVELOPMENT,2014/01/17,Approval,MONTGOMERY,51.073215698645846,-114.16292466610216,Multi_unit,False,2014
11359,1716 CENTRE ST SE,MULTI-RESIDENTIAL DEVELOPMENT,2014/05/01,Approval,MISSION,51.03751946490558,-114.06342157953232,Multi_unit,False,2014
11360,363 VARSITY CL NW,SINGLE DETACHED DWELLING,2013/09/13,Approval,VARSITY,51.090492509631204,-114.16895660028938,House,True,2013
11361,4012 ELBOW DR SW,SINGLE DETACHED DWELLING,2013/10/10,Approval,ELBOW PARK,51.018849114330905,-114.07762402274766,House,False,2013
11363,616 CRESCENT BV SW,SINGLE DETACHED DWELLING,2014/02/10,Approval,ELBOYA,51.01340112608917,-114.07704350453949,House,False,2014
11364,115 CRANARCH CI SE,SINGLE DETACHED DWELLING,2013/08/29,Approval,CRANSTON,50.87942556612692,-113.97933291268848,House,False,2013
11365,903 3 AV NW,SINGLE DETACHED DWELLING,2013/09/27,Approval,SUNNYSIDE,51.056483202838756,-114.08250419016157,House,True,2013
11366,1303 4 ST NW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/12/09,Approval,ROSEDALE,51.06314438607245,-114.07170281299268,House,False,2013
11367,722 RIVERDALE AV SW,SINGLE DETACHED DWELLING,2014/04/10,Approval,ELBOW PARK,51.01784960378283,-114.08119629552358,House,False,2014
11368,1317 8 AV SE,SINGLE DETACHED DWELLING,2013/09/20,Approval,INGLEWOOD,51.04148638030399,-114.03253758217821,House,False,2013
11369,6008 MEMORIAL DR NE,SINGLE DETACHED DWELLING,2013/08/28,Approval,MARLBOROUGH PARK,51.052770980562364,-113.94642415996414,House,False,2013
11370,175 DALCASTLE CL NW,SINGLE DETACHED DWELLING,2013/10/09,Approval,DALHOUSIE,51.114485992660846,-114.16675617728966,House,True,2013
11371,707 LAKE BONAVISTA DR SE,SINGLE DETACHED DWELLING,2013/09/27,Approval,LAKE BONAVISTA,50.945133183540364,-114.04870493942104,House,True,2013
11372,80 WASKATENAU CR SW,SINGLE DETACHED DWELLING,2013/09/04,Approval,WESTGATE,51.039963623756684,-114.1602195631493,House,True,2013
11373,176 SACKVILLE DR SW,SINGLE DETACHED DWELLING,2013/08/28,Approval,SOUTHWOOD,50.958352069269345,-114.0896106608317,House,False,2013
11374,137 CORAL REEF MR NE,SINGLE DETACHED DWELLING,2013/09/10,Approval,CORAL SPRINGS,51.108157666820496,-113.92329814300085,House,False,2013
11375,7 SAGE HILL MR NW,SINGLE DETACHED DWELLING,2013/08/23,Approval,SAGE HILL,51.17778271002562,-114.14241016870646,House,False,2013
11376,3812 1A ST SW,SINGLE DETACHED DWELLING,2013/12/06,Approval,PARKHILL,51.02137862846856,-114.06708495949509,House,True,2013
11377,2401 PINEWOOD DR SE,SINGLE DETACHED DWELLING,2013/09/17,Approval,SOUTHVIEW,51.032696411589114,-113.98384931882843,House,False,2013
11378,103 MARTHA'S MEADOW CL NE,SECONDARY SUITE,2013/10/04,Approval,MARTINDALE,51.124757019415156,-113.96104806984665,Secondary_suite,True,2013
11379,707 14 ST SE,CONTEXTUAL SINGLE DETACHED DWELLING,2013/10/08,Approval,INGLEWOOD,51.040527061112535,-114.02733183896422,House,False,2013
11380,1636 ST ANDREWS PL NW,SINGLE DETACHED DWELLING,2013/11/01,Approval,ST. ANDREWS HEIGHTS,51.065890538382824,-114.12677329026043,House,False,2013
11381,229 15 AV NW,SINGLE DETACHED DWELLING,2014/01/23,Approval,CRESCENT HEIGHTS,51.065812361644156,-114.06676600794334,House,False,2014
11384,3507 UNDERHILL DR NW,SINGLE DETACHED DWELLING,2014/03/07,Approval,UNIVERSITY HEIGHTS,51.07227009635912,-114.13757916939352,House,False,2014
11385,104 12A ST NE,SINGLE DETACHED DWELLING,2014/03/28,Approval,BRIDGELAND/RIVERSIDE,51.052512917211544,-114.03219857428812,House,True,2014
11387,5051 COUNTRY HILLS BV NE,MULTI-RESIDENTIAL DEVELOPMENT,2014/03/06,Approval,CITYSCAPE,51.15380755046255,-113.96314592265284,Multi_unit,False,2014
11388,1336 KELOWNA CR SW,SINGLE DETACHED DWELLING,2013/10/03,Approval,KELVIN GROVE,50.991751023022225,-114.09255566050855,House,False,2013
11389,204 21 AV NE,SINGLE DETACHED DWELLING,2013/08/29,Approval,TUXEDO PARK,51.07165098554269,-114.05951788815071,House,False,2013
11390,173 HUNTERHORN DR NE,SINGLE DETACHED DWELLING,2013/10/09,Refusal,HUNTINGTON HILLS,51.116278359425046,-114.05157509656564,House,False,2013
11391,192 CHAPARRAL DR SE,SINGLE DETACHED DWELLING,2013/09/17,Approval,CHAPARRAL,50.88759426175595,-114.03496048732893,House,False,2013
11392,1263 NORTHMOUNT DR NW,SINGLE DETACHED DWELLING,2013/09/19,Refusal,BRENTWOOD,51.0913525516463,-114.12524091132902,House,True,2013
11393,1111 PREMIER WY SW,SINGLE DETACHED DWELLING,2014/04/04,Approval,UPPER MOUNT ROYAL,51.02564596460351,-114.08893909516009,House,False,2014
11394,403 34 AV NW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/11/07,Approval,HIGHLAND PARK,51.083179981210186,-114.06824462500309,House,False,2013
11395,18 VARSTON PL NW,SINGLE DETACHED DWELLING,2013/09/27,Approval,VARSITY,51.08365354548025,-114.14770540178795,House,True,2013
11396,319 RANCH ESTATES BA NW,SINGLE DETACHED DWELLING,2013/08/29,Approval,RANCHLANDS,51.122823649202175,-114.17642286143646,House,False,2013
11397,820 RIDEAU RD SW,SINGLE DETACHED DWELLING,2013/10/18,Approval,RIDEAU PARK,51.02594275388788,-114.0766138527429,House,False,2013
11398,143 COVEPARK DR NE,SECONDARY SUITE,2013/09/13,Approval,COVENTRY HILLS,51.1685691072186,-114.05338102380863,Secondary_suite,False,2013
11399,241 21 AV NE,SINGLE DETACHED DWELLING,2013/11/21,Approval,TUXEDO PARK,51.07141368028118,-114.05767933081616,House,False,2013
11400,4248 BRITANNIA DR SW,SINGLE DETACHED DWELLING,2013/11/15,Approval,BRITANNIA,51.01578334693117,-114.08312875865408,House,False,2013
11401,720 PENBROOKE RD SE,CONTEXTUAL SINGLE DETACHED DWELLING,2013/11/25,Approval,PENBROOKE MEADOWS,51.04666293444413,-113.93838940354986,House,False,2013
11402,2113 34 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2014/03/06,Approval,ALTADORE,51.02307863781579,-114.11019198049937,Multi_unit,False,2014
11403,220 CHAPALA DR SE,SINGLE DETACHED DWELLING,2013/09/04,Approval,CHAPARRAL,50.878340445850675,-114.03106117664852,House,False,2013
11404,3311 CARIBOU DR NW,SINGLE DETACHED DWELLING,2013/10/04,Approval,COLLINGWOOD,51.08139762081336,-114.10658093516787,House,False,2013
11405,2419 BAY VIEW PL SW,SINGLE DETACHED DWELLING,2013/10/04,Approval,BAYVIEW,50.97367420815079,-114.11561851467948,House,False,2013
11406,165 HARVEST ROSE CI NE,SECONDARY SUITE,2013/11/04,Approval,HARVEST HILLS,51.141882804878186,-114.05981403751787,Secondary_suite,False,2013
11407,1519 48 ST SE,SECONDARY SUITE,2013/09/20,Approval,FOREST LAWN,51.04024341932902,-113.96451510307092,Secondary_suite,False,2013
11408,397 HARVEST ROSE CI NE,SECONDARY SUITE,2013/10/17,Approval,HARVEST HILLS,51.1423555828229,-114.05732302449677,Secondary_suite,False,2013
11409,1501 46 ST SE,SECONDARY SUITE,2013/09/27,Approval,FOREST LAWN,51.040804378902095,-113.9673519001876,Secondary_suite,False,2013
11410,150 COVEMEADOW CL NE,SECONDARY SUITE,2013/09/19,Approval,COVENTRY HILLS,51.1713668778025,-114.06155930712559,Secondary_suite,False,2013
11411,337 3 AV NE,SINGLE DETACHED DWELLING,2013/11/07,Approval,CRESCENT HEIGHTS,51.05516135494229,-114.05548578665035,House,False,2013
11412,6515 20 ST SW,SINGLE DETACHED DWELLING,2013/11/06,Approval,NORTH GLENMORE PARK,50.995047872003056,-114.109361774048,House,False,2013
11413,4 AMIENS CR SW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/10/10,Approval,GARRISON WOODS,51.0143861178224,-114.11425369915291,House,False,2013
11414,1539 27 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2014/01/24,Approval,SOUTH CALGARY,51.02940123167077,-114.09689795211195,Multi_unit,False,2014
11415,8 VARCOVE PL NW,SINGLE DETACHED DWELLING,2013/10/03,Approval,VARSITY,51.08706700030305,-114.14487968488415,House,True,2013
11416,1234 5 AV NW,MULTI-RESIDENTIAL DEVELOPMENT,2014/05/15,Approval,HILLHURST,51.05718876611797,-114.09098854466349,Multi_unit,True,2014
11417,64 TUSCANY RIDGE GR NW,SINGLE DETACHED DWELLING,2013/09/19,Approval,TUSCANY,51.1239574674269,-114.2512927560962,House,True,2013
11418,2040 9 AV SE,SECONDARY SUITE,2013/09/27,Approval,INGLEWOOD,51.03379582564249,-114.01612548577084,Secondary_suite,False,2013
11419,96 CHELSEA ST NW,SINGLE DETACHED DWELLING,2014/04/17,Approval,ROSEMONT,51.081162407454826,-114.09125810278229,House,False,2014
11420,887 APPLEWOOD DR SE,SINGLE DETACHED DWELLING,2013/10/08,Approval,APPLEWOOD PARK,51.048403287152716,-113.92876274827265,House,False,2013
11421,4631 29 AV NW,SINGLE DETACHED DWELLING,2014/01/24,Approval,MONTGOMERY,51.07861021451239,-114.154719775858,House,False,2014
11422,1622 WESTMOUNT RD NW,MULTI-RESIDENTIAL DEVELOPMENT,2014/01/10,Approval,HILLHURST,51.052159439039926,-114.09607914928213,Multi_unit,True,2014
11423,50 RIVERCREST VI SE,SEMI-DETACHED DWELLING,2013/09/25,Approval,RIVERBEND,50.977425842832496,-114.01142596354742,House,False,2013
11424,843 LAKE LUCERNE DR SE,SINGLE DETACHED DWELLING,2013/10/04,Approval,LAKE BONAVISTA,50.931658020662425,-114.04140546258436,House,True,2013
11425,115 CITADEL GR NW,SINGLE DETACHED DWELLING,2013/09/25,Approval,CITADEL,51.14635308149632,-114.1664496115527,House,False,2013
11426,2556 9 AV SE,SEMI-DETACHED DWELLING,2014/03/21,Approval,ALBERT PARK/RADISSON HEIGHTS,51.04477340349264,-113.99855213153141,House,True,2014
11427,2711 LINDSTROM DR SW,SINGLE DETACHED DWELLING,2013/10/25,Approval,LAKEVIEW,50.99269316313823,-114.12109059334905,House,False,2013
11428,403 47 AV SW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/11/08,Approval,ELBOYA,51.01128533368448,-114.07176583745093,House,False,2013
11429,40 ERIN RIDGE RD SE,SECONDARY SUITE,2013/10/04,Approval,ERIN WOODS,51.01735892764232,-113.97576622234426,Secondary_suite,False,2013
11430,106 PUMPRIDGE PL SW,SINGLE DETACHED DWELLING,2014/02/20,Approval,PUMP HILL,50.96745707194962,-114.1020497664459,House,False,2014
11431,3022 3 ST SW,SINGLE DETACHED DWELLING,2013/11/07,Approval,ROXBORO,51.02761471392925,-114.06985881931541,House,False,2013
11432,323 48 AV NE,SECONDARY SUITE,2013/09/27,Approval,GREENVIEW,51.095624879455,-114.05668184055969,Secondary_suite,False,2013
11433,131 23 AV NE,MULTI-RESIDENTIAL DEVELOPMENT,2014/01/16,Approval,TUXEDO PARK,51.07319535641162,-114.06076661295731,Multi_unit,False,2014
11434,10819 MAPLECREST RD SE,SINGLE DETACHED DWELLING,2013/09/25,Approval,MAPLE RIDGE,50.95521189161757,-114.03715880256156,House,False,2013
11435,317 15 AV NE,MULTI-RESIDENTIAL DEVELOPMENT,2014/10/31,Approval,CRESCENT HEIGHTS,51.0658810780741,-114.0565406436384,Multi_unit,False,2014
11437,931 4A ST NW,SINGLE DETACHED DWELLING,2013/11/15,Approval,SUNNYSIDE,51.06040687265921,-114.0731304498608,House,True,2013
11438,1247 VARSITY ESTATES RD NW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/10/09,Approval,VARSITY,51.10289490121303,-114.16837443617376,House,True,2013
11439,1283 HUNTERBURN CR NW,SINGLE DETACHED DWELLING,2013/11/13,Approval,HUNTINGTON HILLS,51.1194074505467,-114.08658881288308,House,False,2013
11440,1611 43 ST SW,SECONDARY SUITE,2013/10/17,Approval,ROSSCARROCK,51.039269963877366,-114.14995742064316,Secondary_suite,True,2013
11441,2908 7 AV NW,SINGLE DETACHED DWELLING,2013/12/13,Approval,PARKDALE,51.058825683208354,-114.12831725092329,House,False,2013
11442,31 DOUGLAS WOODS TC SE,SINGLE DETACHED DWELLING,2013/11/13,Approval,DOUGLASDALE/GLEN,50.946430634100466,-113.99608271933953,House,False,2013
11443,#14A 333 BRAXTON PL SW,MULTI-RESIDENTIAL DEVELOPMENT,2013/09/26,Approval,BRAESIDE,50.95156887118221,-114.10564233478098,Multi_unit,False,2013
11444,3511 15A ST SW,MULTI-RESIDENTIAL DEVELOPMENT,2014/01/30,Approval,ALTADORE,51.02269928879542,-114.09923499987812,Multi_unit,False,2014
11445,3511 15A ST SW,MULTI-RESIDENTIAL DEVELOPMENT,2014/01/30,Approval,ALTADORE,51.02269928879542,-114.09923499987812,Multi_unit,False,2014
11446,10307 8 ST SW,SECONDARY SUITE,2013/11/21,Approval,SOUTHWOOD,50.96165752538057,-114.08356021865295,Secondary_suite,False,2013
11447,5031 4 ST NW,SINGLE DETACHED DWELLING,2013/10/08,Approval,THORNCLIFFE,51.09739014255678,-114.07175538196527,House,False,2013
11448,1940 36 ST SW,MULTI-RESIDENTIAL DEVELOPMENT,2014/06/30,Approval,KILLARNEY/GLENGARRY,51.03643302378422,-114.13954892712515,Multi_unit,False,2014
11449,188 MT DOUGLAS CL SE,SINGLE DETACHED DWELLING,2013/10/25,Approval,MCKENZIE LAKE,50.924387997982066,-113.9856478542328,House,False,2013
11450,36 SCENIC GLEN CR NW,SINGLE DETACHED DWELLING,2013/10/17,Approval,SCENIC ACRES,51.11349805101179,-114.21353855116857,House,True,2013
11452,830 MCDOUGALL RD NE,MULTI-RESIDENTIAL DEVELOPMENT,2014/04/11,Approval,BRIDGELAND/RIVERSIDE,51.05092776678949,-114.04352645952112,Multi_unit,True,2014
11453,57 SILVERADO DR SW,MULTI-RESIDENTIAL DEVELOPMENT,2013/11/15,Approval,SILVERADO,50.88554164843004,-114.07777283480377,Multi_unit,False,2013
11454,56 EDMONTON TR NE,MULTI-RESIDENTIAL DEVELOPMENT,2014/05/02,Approval,BRIDGELAND/RIVERSIDE,51.05205788023596,-114.05000410612922,Multi_unit,True,2014
11455,724 SEATTLE DR SW,SINGLE DETACHED DWELLING,2013/11/29,Approval,SOUTHWOOD,50.963599577998934,-114.08171816193045,House,False,2013
11456,2007 37 ST SW,SINGLE DETACHED DWELLING,2013/12/05,Approval,GLENDALE,51.035790611565005,-114.14147436506491,House,True,2013
11457,1021 19 AV NW,SEMI-DETACHED DWELLING,2014/03/14,Approval,MOUNT PLEASANT,51.06952770542237,-114.08423446164969,House,False,2014
11458,312 42 ST SW,SINGLE DETACHED DWELLING,2013/11/29,Approval,WILDWOOD,51.051758109927924,-114.1476647526762,House,False,2013
11459,4117 16A ST SW,SINGLE DETACHED DWELLING,2013/11/05,Approval,ALTADORE,51.01746070923665,-114.10213041055417,House,False,2013
11460,131 COUNTRY HILLS CO NW,SINGLE DETACHED DWELLING,2013/10/02,Approval,COUNTRY HILLS,51.139572123926115,-114.08203347680443,House,False,2013
11462,75 PANORA SQ NW,SEMI-DETACHED DWELLING,2013/10/03,Approval,PANORAMA HILLS,51.16905351584956,-114.0943695421377,House,False,2013
11463,1215 15 ST SE,CONTEXTUAL SINGLE DETACHED DWELLING,2013/12/24,Approval,INGLEWOOD,51.041412920585785,-114.02532958396664,House,False,2013
11464,476 SILVERGROVE GD NW,SINGLE DETACHED DWELLING,2013/10/30,Approval,SILVER SPRINGS,51.11446336122042,-114.19855750794136,House,False,2013
11465,231 VARSITY ESTATES LI NW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/10/08,Approval,VARSITY,51.09913680620078,-114.16542490156894,House,True,2013
11466,231 PRESTWICK LD SE,SECONDARY SUITE,2013/11/19,Approval,MCKENZIE TOWNE,50.91940375137312,-113.97138342594057,Secondary_suite,False,2013
11468,145 SIENNA PARK DR SW,SINGLE DETACHED DWELLING,2013/10/08,Approval,SIGNAL HILL,51.029297246425145,-114.1857660458583,House,False,2013
11469,60 HAMPTONS CV NW,SINGLE DETACHED DWELLING,2013/10/09,Approval,HAMPTONS,51.14769427520827,-114.15518889485666,House,False,2013
11470,5307 THORNDALE RD NW,SINGLE DETACHED DWELLING,2013/10/16,Approval,THORNCLIFFE,51.09989792225768,-114.07006608399912,House,False,2013
11471,6706 LAIRD CO SW,CONTEXTUAL SINGLE DETACHED DWELLING,2013/11/01,Approval,LAKEVIEW,50.99376551096653,-114.12323379610335,House,False,2013
11472,2207 32 AV SW,SINGLE DETACHED DWELLING,2014/03/27,Approval,RICHMOND,51.024784567703094,-114.11242421873405,House,False,2014
11473,3408 CENTRE A ST NE,SEMI-DETACHED DWELLING,2014/02/07,Approval,HIGHLAND PARK,51.08252331419195,-114.0608661929608,House,False,2014
11474,135 WOOD VALLEY RI SW,SINGLE DETACHED DWELLING,2013/10/03,Approval,WOODBINE,50.936723533443384,-114.13696956897701,House,False,2013
